"BUSINESS_NO","BUS_LIC_NO","CODE","ITEM","DESCRIPTION","QUANTITY","FORMULA","AMOUNT","ACCOUNT","PAID","LOCKID","COMMENTS","PARENTID","RECORDID","ASSESSED_DATE","ASSESSED_BY","SUBFEETYPE","DEPOSITID","PROFFERID","update_originator_id","update_timestamp","create_timestamp","insert_originator_id"
"13266","13266","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2105271004421592","ET:2105271004431596","2021-05-27 00:00:00","ET","FEE","","","0","00000000B4B6E2D2","2544882329","0"
"13266","13266","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2105271004421592","ET:2105271004431598","2021-05-27 00:00:00","ET","FEE","","","0","00000000B4B6E2D1","2544882334","0"
"13267","13267","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2105271020371722","ET:2105271020371725","2021-05-27 00:00:00","ET","FEE","","","0","00000000B4B6E32B","2544927430","0"
"13267","13267","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2105271020371722","ET:2105271020371726","2021-05-27 00:00:00","ET","FEE","","","0","00000000B4B6E32A","2544927433","0"
"13273","13273","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2106080844428000","ET:2106080844428003","2021-06-08 00:00:00","ET","FEE","","","0","00000000B4B6E50D","2551521843","0"
"13273","13273","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2106080844428000","ET:2106080844438005","2021-06-08 00:00:00","ET","FEE","","","0","00000000B4B6E50C","2551521846","0"
"13279","13279","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2106220834457287","ET:2106220834467291","2021-06-22 00:00:00","ET","FEE","","","0","00000000B4B6E650","2564079433","0"
"13279","13279","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2106220834457287","ET:2106220834467293","2021-06-22 00:00:00","ET","FEE","","","0","00000000B4B6E64F","2564079436","0"
"13284","13284","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2106241042380885","ET:2106241042380889","2021-06-24 00:00:00","ET","FEE","","","0","00000000B4B6E808","2566602086","0"
"13284","13284","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2106241042380885","ET:2106241042380891","2021-06-24 00:00:00","ET","FEE","","","0","00000000B4B6E807","2566602091","0"
"13300","13300","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2107271031035231","ET:2107271031035235","2021-07-27 00:00:00","ET","FEE","","","0","00000000B4B8BCAB","2595060342","0"
"13300","13300","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2107271031035231","ET:2107271031035237","2021-07-27 00:00:00","ET","FEE","","","0","00000000B4B8BCAA","2595060345","0"
"13304","13304","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2108051142063987","ET:2108051142073991","2021-08-05 00:00:00","ET","FEE","","","0","00000000B4B8BD98","2603543786","0"
"13304","13304","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2108051142063987","ET:2108051142073993","2021-08-05 00:00:00","ET","FEE","","","0","00000000B4B8BD97","2603543789","0"
"13309","13309","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2108171150396617","ET:2108171150396621","2021-08-17 00:00:00","ET","FEE","","","0","00000000B4B8C184","2614478149","0"
"13309","13309","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2108171150396617","ET:2108171150396623","2021-08-17 00:00:00","ET","FEE","","","0","00000000B4B8C183","2614478152","0"
"13315","13315","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2108310901296417","ET:2108310901296420","2021-08-31 00:00:00","ET","FEE","","","0","00000000B4B8C2E7","2631649304","0"
"13315","13315","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2108310901296417","ET:2108310901296421","2021-08-31 00:00:00","ET","FEE","","","0","00000000B4B8C2E6","2631649309","0"
"13318","13318","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2109070956349927","ET:2109070956349930","2021-09-07 00:00:00","ET","FEE","","","0","00000000B4B8C3B8","2635635337","0"
"13318","13318","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2109070956349927","ET:2109070956349931","2021-09-07 00:00:00","ET","FEE","","","0","00000000B4B8C3B7","2635635340","0"
"13323","13323","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2109140944155946","ET:2109140944155949","2021-09-14 00:00:00","ET","FEE","","","0","00000000B4B8C46F","2641528830","0"
"13323","13323","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2109140944155946","ET:2109140944155950","2021-09-14 00:00:00","ET","FEE","","","0","00000000B4B8C46E","2641528834","0"
"11593","11593","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2109231112442644","ET:2109231112442647","2021-09-23 00:00:00","ET","FEE","","","0","00000000B4A6A4C8","2648913523","0"
"11593","11593","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2109231112442644","ET:2109231112442649","2021-09-23 00:00:00","ET","FEE","","","0","00000000B4A6A4C7","2648913526","0"
"13332","13332","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","ET:2110070333392550","ET:2110070333392554","2021-10-07 00:00:00","ET","FEE","","","0","00000000B4B8C71E","2663044744","0"
"13332","13332","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","ET:2110070333392550","ET:2110070333392556","2021-10-07 00:00:00","ET","FEE","","","0","00000000B4B8C71D","2663044747","0"
"11885","11885","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2201061209261620","ET:2201061209261623","2022-01-06 00:00:00","ET","FEE","","","0","00000000B4AD5D47","2734356865","0"
"11885","11885","LIC13","LIC13J","TECH FEE","0","","12.720000000000001","12622029716320400305-0000","1","","","ET:2201061209261620","ET:2201061209261624","2022-01-06 00:00:00","ET","FEE","","","0","00000000B4AD5D46","2734356868","0"
"13056","13056","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2201211119046156","ET:2201211119046159","2022-01-21 00:00:00","ET","FEE","","","0","00000000B4B4AF1A","2745520311","0"
"13056","13056","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2201211119046156","ET:2201211119046160","2022-01-21 00:00:00","ET","FEE","","","0","00000000B4B4AF19","2745520316","0"
"13413","13413","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2202251120167209","ET:2202251120167212","2022-02-25 00:00:00","ET","FEE","","","0","00000000B4B8E053","2784088536","0"
"13413","13413","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2202251120167209","ET:2202251120167214","2022-02-25 00:00:00","ET","FEE","","","0","00000000B4B8E052","2784088539","0"
"12859","12859","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2203010422332138","ET:2203010422332141","2022-03-01 00:00:00","ET","FEE","","","0","00000000B4B463CA","2787240865","0"
"12859","12859","LIC13","LIC13J","TECH FEE","0","","12.720000000000001","12622029716320400305-0000","1","","","ET:2203010422332138","ET:2203010422332142","2022-03-01 00:00:00","ET","FEE","","","0","00000000B4B463C9","2787240868","0"
"13419","13419","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2203030922064723","ET:2203030922064727","2022-03-03 00:00:00","ET","FEE","","","0","00000000B4BA7AAD","2788815092","0"
"13419","13419","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2203030922064723","ET:2203030922064729","2022-03-03 00:00:00","ET","FEE","","","0","00000000B4BA7AAC","2788815095","0"
"13432","13432","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2203221131358769","ET:2203221131358772","2022-03-22 00:00:00","ET","FEE","","","0","00000000B4BA843F","2803666104","0"
"13432","13432","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2203221131358769","ET:2203221131358773","2022-03-22 00:00:00","ET","FEE","","","0","00000000B4BA843E","2803666109","0"
"10738","10738","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2204211008389614","ET:2204211008389617","2022-04-21 00:00:00","ET","FEE","","","0","00000000B4A4C4F5","2834802793","0"
"10738","10738","LIC13","LIC13J","TECH FEE","0","","12.720000000000001","12622029716320400305-0000","1","","","ET:2204211008389614","ET:2204211008399618","2022-04-21 00:00:00","ET","FEE","","","0","00000000B4A4C4F4","2834802796","0"
"12548","12548","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2204251125471825","ET:2204251125481828","2022-04-25 00:00:00","ET","FEE","","","0","00000000B4B407F6","2837372885","0"
"12548","12548","LIC13","LIC13J","TECH FEE","0","","12.720000000000001","12622029716320400305-0000","1","","","ET:2204251125471825","ET:2204251125481829","2022-04-25 00:00:00","ET","FEE","","","0","00000000B4B407F5","2837372888","0"
"12209","12209","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2205061159082813","ET:2205061159082816","2022-05-06 00:00:00","ET","FEE","","","0","00000000B4AF784C","2849233095","0"
"12209","12209","LIC13","LIC13J","TECH FEE","0","","12.720000000000001","12622029716320400305-0000","1","","","ET:2205061159082813","ET:2205061159082817","2022-05-06 00:00:00","ET","FEE","","","0","00000000B4AF784B","2849233098","0"
"13463","13463","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2205100824535519","ET:2205100824535523","2022-05-10 00:00:00","ET","FEE","","","0","00000000B4B448CC","2851705304","0"
"13463","13463","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2205100824535519","ET:2205100824535525","2022-05-10 00:00:00","ET","FEE","","","0","00000000B4B448CB","2851705307","0"
"13500","13500","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2207121056550002","ET:2207121056550005","2022-07-12 00:00:00","ET","FEE","","","0","00000000B4B4563D","2900865808","0"
"13500","13500","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2207121056550002","ET:2207121056550006","2022-07-12 00:00:00","ET","FEE","","","0","00000000B4B4563C","2900865811","0"
"13501","13501","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2207140320502564","ET:2207140320502568","2022-07-14 00:00:00","ET","FEE","","","0","00000000B4B45683","2903927902","0"
"13501","13501","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2207140320502564","ET:2207140320502570","2022-07-14 00:00:00","ET","FEE","","","0","00000000B4B45682","2903927905","0"
"13525","13525","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2208300353332454","ET:2208300353332458","2022-08-30 00:00:00","ET","FEE","","","0","00000000B4B4607F","2944710505","0"
"13525","13525","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2208300353332454","ET:2208300353332460","2022-08-30 00:00:00","ET","FEE","","","0","00000000B4B4607E","2944710508","0"
"13546","13546","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2210060344592720","ET:2210060344592723","2022-10-06 00:00:00","ET","FEE","","","0","00000000B4B46B4A","2977415554","0"
"13546","13546","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2210060344592720","ET:2210060344592724","2022-10-06 00:00:00","ET","FEE","","","0","00000000B4B46B49","2977415557","0"
"13557","13557","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","0","","","ET:2210200836244671","ET:2210200836254675","2022-10-20 00:00:00","ET","FEE","","","0","00000000B4BFB878","2992725857","0"
"13557","13557","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","0","","","ET:2210200836244671","ET:2210200836254677","2022-10-20 00:00:00","ET","FEE","","","0","00000000B4BFB877","2992725862","0"
"13559","13559","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2210201142345424","ET:2210201142345428","2022-10-20 00:00:00","ET","FEE","","","0","00000000B4B474D9","2992884421","0"
"13559","13559","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2210201142345424","ET:2210201142355430","2022-10-20 00:00:00","ET","FEE","","","0","00000000B4B474D8","2992884424","0"
"13564","13564","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2210250244499169","ET:2210250244499173","2022-10-25 00:00:00","ET","FEE","","","0","00000000B4BB20E6","2996760264","0"
"13564","13564","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2210250244499169","ET:2210250244499175","2022-10-25 00:00:00","ET","FEE","","","0","00000000B4BB20E5","2996760267","0"
"13583","13583","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2211221013363750","ET:2211221013363751","2022-11-22 00:00:00","ET","FEE","","","0","00000000B4F47865","3020562570","0"
"13583","13583","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2211221013363750","ET:2211221013363752","2022-11-22 00:00:00","ET","FEE","","","0","00000000B4F47864","3020562573","0"
"13597","13597","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","ET:2212060224466533","ET:2212060224466537","2022-12-06 00:00:00","ET","FEE","","","0","00000000B4C41A96","3030663025","0"
"13597","13597","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","ET:2212060224466533","ET:2212060224466539","2022-12-06 00:00:00","ET","FEE","","","0","00000000B4C41A95","3030663028","0"
"13602","13602","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","0","","","ET:2212130327065958","ET:2212130327075961","2022-12-13 00:00:00","ET","FEE","","","0","00000000B52AAE8A","3036369345","0"
"13602","13602","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","0","","","ET:2212130327065958","ET:2212130327075962","2022-12-13 00:00:00","ET","FEE","","","0","00000000B52AAE89","3036369348","0"
"12216","12216","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","GRL:1601261058523593","GRL:1601261058533596","2016-01-26 00:00:00","GRL","FEE","","","0","00000000B4AF78FC","967400403","0"
"12216","12216","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","GRL:1601261058523593","GRL:1601261058533597","2016-01-26 00:00:00","GRL","FEE","","","0","00000000B4AF78FB","967400406","0"
"12260","12260","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","GRL:1604080110573784","GRL:1604080110583787","2016-04-08 00:00:00","GRL","FEE","","","0","00000000B4AFB051","1022873060","0"
"12260","12260","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","GRL:1604080110573784","GRL:1604080110583788","2016-04-08 00:00:00","GRL","FEE","","","0","00000000B4AFB050","1022873063","0"
"10952","10952","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","GRL:1604110226564808","GRL:1604110226564811","2016-04-11 00:00:00","GRL","FEE","","","0","00000000B4A48DDC","1024365155","0"
"10952","10952","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","GRL:1604110226564808","GRL:1604110226564812","2016-04-11 00:00:00","GRL","FEE","","","0","00000000B4A48DDB","1024365158","0"
"12264","12264","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","GRL:1604130256266425","GRL:1604130256276428","2016-04-13 00:00:00","GRL","FEE","","","0","00000000B4B00F13","1026175039","0"
"12264","12264","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","GRL:1604130256266425","GRL:1604130256276429","2016-04-13 00:00:00","GRL","FEE","","","0","00000000B4B00F12","1026175042","0"
"11683","11683","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1302280131508493","JA:1302280131508496","2013-02-28 00:00:00","JA","FEE","","","0","00000000B4AD0789","178469366",""
"11683","11683","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1302280131508493","JA:1302280131508498","2013-02-28 00:00:00","JA","FEE","","","0","00000000B4AD0788","178469369",""
"11969","11969","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1409021053301121","JA:1409021053321124","2014-09-02 00:00:00","JA","FEE","","","0","00000000B4AD8592","445995451","0"
"11969","11969","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1409021053301121","JA:1409021053331125","2014-09-02 00:00:00","JA","FEE","","","0","00000000B4AD8591","445995454","0"
"11980","11980","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1409240858462578","JA:1409240858472581","2014-09-24 00:00:00","JA","FEE","","","0","00000000B4AD8831","462154160","0"
"11980","11980","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1409240858462578","JA:1409240858482582","2014-09-24 00:00:00","JA","FEE","","","0","00000000B4AD8830","462154163","0"
"12082","12082","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1504070207324500","JA:1504070207334503","2015-04-07 00:00:00","JA","FEE","","","0","00000000B4AD980E","679928042","0"
"12082","12082","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1504070207324500","JA:1504070207344504","2015-04-07 00:00:00","JA","FEE","","","0","00000000B4AD980D","679928049","0"
"12103","12103","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","1102971PLAN822200","1","","","JA:1505261213438265","JA:1505261213448269","2015-05-26 00:00:00","JA","FEE","","","0","00000000B4AD9A74","721098527","0"
"12103","12103","LIC13","LIC13C","COMMERCIAL BUSINESS LICENSE INSPECTION","0","130","130","1102971BLDG822300","1","","","JA:1505261213438265","JA:1505261213448270","2015-05-26 00:00:00","JA","FEE","","","0","00000000B4AD9A73","721098530","0"
"12103","12103","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","0392971    822200","1","","","JA:1505261213438265","JA:1505261213448271","2015-05-26 00:00:00","JA","FEE","","","0","00000000B4AD9A72","721098533","0"
"12286","12286","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1605260310273304","JA:1605260310283307","2016-05-26 00:00:00","JA","FEE","","","0","00000000B4B0107B","1060102930","0"
"12286","12286","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1605260310273304","JA:1605260310283308","2016-05-26 00:00:00","JA","FEE","","","0","00000000B4B0107A","1060102933","0"
"12300","12300","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1606270331073482","JA:1606270331073486","2016-06-27 00:00:00","JA","FEE","","","0","00000000B4B01188","1085747670","0"
"12300","12300","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1606270331073482","JA:1606270331083488","2016-06-27 00:00:00","JA","FEE","","","0","00000000B4B01187","1085747673","0"
"12461","12461","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1702091147594119","JA:1702091147594123","2017-02-09 00:00:00","JA","FEE","","","0","00000000B4B3AC57","1258669427","0"
"12461","12461","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1702091147594119","JA:1702091148004125","2017-02-09 00:00:00","JA","FEE","","","0","00000000B4B3AC56","1258669432","0"
"12466","12466","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","010029716300400305-0000","1","","","JA:1702230823233797","JA:1702230823243800","2017-02-23 00:00:00","JA","FEE","","","0","00000000B4B3AD78","1270136206","0"
"12466","12466","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","126229716320400305-0000","1","","","JA:1702230823233797","JA:1702230823243801","2017-02-23 00:00:00","JA","FEE","","","0","00000000B4B3AD77","1270136225","0"
"13307","13307","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2108110958329749","JA:2108110958339752","2021-08-11 00:00:00","JA","FEE","","","0","00000000B4F484C7","2609240802","0"
"13307","13307","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2108110958329749","JA:2108110958339753","2021-08-11 00:00:00","JA","FEE","","","0","00000000B4F484C6","2609240805","0"
"13314","13314","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2108250908123273","JA:2108250908123277","2021-08-25 00:00:00","JA","FEE","","","0","00000000B4B8C289","2626380747","0"
"13314","13314","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2108250908123273","JA:2108250908123279","2021-08-25 00:00:00","JA","FEE","","","0","00000000B4B8C288","2626380750","0"
"13326","13326","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2109241023443361","JA:2109241023453365","2021-09-24 00:00:00","JA","FEE","","","0","00000000B4B8C4C5","2650063111","0"
"13326","13326","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2109241023443361","JA:2109241023453367","2021-09-24 00:00:00","JA","FEE","","","0","00000000B4B8C4C4","2650063116","0"
"13346","13346","LIC13","LIC13A","BUSINESS LICENSE FEE","0","130","130","01002029716300400305-0000","1","","","JA:2110251107212669","JA:2110251107222673","2021-10-25 00:00:00","JA","FEE","","","0","00000000B4B8C9F4","2676050942","0"
"13346","13346","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","7.7999999999999998","12622029716320400305-0000","1","","","JA:2110251107212669","JA:2110251107222675","2021-10-25 00:00:00","JA","FEE","","","0","00000000B4B8C9F3","2676050946","0"
"13388","13388","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2201250228090571","JA:2201250228090574","2022-01-25 00:00:00","JA","FEE","","","0","00000000B4B8D704","2747795276","0"
"13388","13388","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2201250228090571","JA:2201250228580579","2022-01-25 00:00:00","JA","FEE","","","0","00000000B4B8D703","2747795417","0"
"13389","13389","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2201250408330910","JA:2201250408340913","2022-01-25 00:00:00","JA","FEE","","","0","00000000B4B8D748","2748060578","0"
"13389","13389","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2201250408330910","JA:2201250408340914","2022-01-25 00:00:00","JA","FEE","","","0","00000000B4B8D747","2748060581","0"
"13390","13390","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2201261024411433","JA:2201261024411437","2022-01-26 00:00:00","JA","FEE","","","0","00000000B4B8D790","2748441613","0"
"13390","13390","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2201261024411433","JA:2201261024411439","2022-01-26 00:00:00","JA","FEE","","","0","00000000B4B8D78F","2748441616","0"
"13394","13394","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2201270321494874","JA:2201270321494878","2022-01-27 00:00:00","JA","FEE","","","0","00000000B4B8D86F","2750171160","0"
"13394","13394","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2201270321494874","JA:2201270321504880","2022-01-27 00:00:00","JA","FEE","","","0","00000000B4B8D86E","2750171165","0"
"13403","13403","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2202111103459988","JA:2202111103469992","2022-02-11 00:00:00","JA","FEE","","","0","00000000B4B8DB9A","2771400395","0"
"13403","13403","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2202111103459988","JA:2202111103469994","2022-02-11 00:00:00","JA","FEE","","","0","00000000B4B8DB99","2771400398","0"
"13474","13474","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2206011058381553","JA:2206011058381557","2022-06-01 00:00:00","JA","FEE","","","0","00000000B4B44CF1","2869592736","0"
"13474","13474","LIC13","LIC13J","TECH FEE","0","@LIC TECH FEE2013","12.720000000000001","12622029716320400305-0000","1","","","JA:2206011058381553","JA:2206011058381559","2022-06-01 00:00:00","JA","FEE","","","0","00000000B4B44CF0","2869592739","0"
"13575","13575","LIC13","LIC13A","BUSINESS LICENSE FEE","0","212","212","01002029716300400305-0000","1","","","JA:2211101026054516","JA:2211101026054520","2022-11-10 00:00:00","JA","FEE","","","0","00000000B40A2E16","3010772977","0"
