"BUSINESS_NO","ACTION_DATE","ACTION_TYPE","ACTION_BY","ACTION_DESCRIPTION","LOCKID","BUS_LIC_NO","RECORDID","COMPLETED_DATE","update_originator_id","update_timestamp","create_timestamp","exID","insert_originator_id"
"10963","2020-01-23 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(1/23/2020 2:08:29 PM ANE) Action Created(1/23/2020 2:08 PM ANE) Per Tom, site visit will be mad in 30 days to confirm building complies with ADA.","","10963","ANE:2001230208298082","2020-01-23 00:00:00","0","0000000084901D53","2224037179","","0"
"10963","2020-03-06 00:00:00","MISC/OTHER","ANGELINA ESPINOZA","(3/6/2020 8:22:14 AM ANE) Action Created(3/6/2020 8:22 AM ANE) Ok to issue per Tom Davis.","","10963","ANE:2003060822146175","","0","00000000865A15E2","2254050784","","0"
"10963","2020-03-06 00:00:00","MISC/OTHER","ANGELINA ESPINOZA","(3/6/2020 8:23:06 AM ANE) Action Created(3/6/2020 8:23 AM ANE) Business is not subject to state enrollment for storm water discharge.","","10963","ANE:2003060823066176","","0","00000000865A164C","2254050890","","0"
"13100","2020-06-29 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(6/29/2020 3:39:51 PM ANE) Action Created(6/29/2020 3:39 PM ANE) Business is not subject to state enrollment for storm water discharge.","","13100","ANE:2006290339514930","2020-06-29 00:00:00","0","0000000089D16758","2312201961","","0"
"13152","2020-10-01 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(10/1/2020 9:45:57 AM ANE) Action Created(10/1/2020 9:45 AM ANE) Business is not subject to state enrollment for storm water discharge.","","13152","ANE:2010010945573508","2020-10-01 00:00:00","0","000000008DCAA4E8","2378867912","","0"
"2171","2021-01-04 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(1/4/2021 11:53:56 AM ANE) Action Created(1/4/2021 11:54 AM ANE)BUSINESS IS NOT SUBJECT TO STATE ENROLLMENT FOR STORM WATER DISHARGE.","","2171","ANE:2101041153564055","2021-01-04 00:00:00","0","000000009188D5C2","2441663589","","0"
"13209","2021-01-26 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(1/26/2021 4:29:36 PM ANE) Action Created","","13209","ANE:2101260429369911","2021-01-26 00:00:00","0","000000009283E610","2458117646","","0"
"10763","2021-01-28 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(1/28/2021 11:05:28 AM ANE) Action Created(1/28/2021 11:05 AM ANE)Business is not subject to state enrollment for storm water discharge.","","10763","ANE:2101281105281115","2021-01-28 00:00:00","0","00000000928D36D9","2458726700","","0"
"12984","2021-01-29 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(1/29/2021 11:48:38 AM ANE) Action Created(1/29/2021 11:48 AM ANE)Business is not subject to state enrollment for storm water discharge.","","12984","ANE:2101291148383089","2021-01-29 00:00:00","0","0000000092A042A5","2459976339","","0"
"13202","2021-03-04 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(3/4/2021 2:19:21 PM ANE) Action Created","","13202","ANE:2103040219210316","2021-03-04 00:00:00","0","00000000942562BA","2485477961","","0"
"13251","2021-04-26 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(4/26/2021 12:25:00 PM ANE) Action Created(4/26/2021 12:25 PM ANE) Business is not subject to state enrollment for storm water dischrage.","","13251","ANE:2104261225008212","2021-04-26 00:00:00","0","0000000096617606","2522969591","","0"
"13341","2021-10-14 00:00:00","MISC/OTHER","ANGELINA ESPINOZA","(10/14/2021 10:39:25 AM ANE) Action Created(10/14/2021 10:39 AM ANE) BUSINESS IS NOT SUBJECT TO STATE ENROLLMENT FOR STORM WATER DISCHARGE.","","13341","ANE:2110141039256457","","0","000000009F072C8C","2668047498","","0"
"13407","2022-02-17 00:00:00","INTERNAL COMMENTS","ANGELINA ESPINOZA","(2/17/2022 8:12:51 AM ANE) Action Created(2/17/2022 8:12 AM ANE) business is not subject to state enrollment for storm water discharge","","13407","ANE:2202170812518433","2022-02-17 00:00:00","0","00000000A58D5E6E","2777503856","","0"
"11361","2011-01-27 00:00:00","CONDITIONS OF APPROVAL","AUNDREA TYLER","(2/8/2011 11:26:41 AM AT) Action Created","","11361","AT:1102081126401749","2011-01-27 00:00:00","","0000000000268F77","","",""
"11361","2011-01-27 00:00:00","CONDITIONS OF APPROVAL","AUNDREA TYLER","(2/14/2011 8:41:32 AM AT) Action Created(2/14/2011 8:42 AM AT)approved by Planning - Must comply with Home Occ. 8.2.25.","","11361","AT:1102140841317743","2011-01-26 00:00:00","","0000000000268F79","","",""
"10872","2011-05-02 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(5/2/2011 8:32:40 AM AY) Action Created(5/2/2011 8:33 AM AY)Renewal form cancelled per Bookeepers request (see attachment)","","10872","AY:1105020832400113","2011-05-02 00:00:00","0","00000000020BC9E1","20189585","",""
"11425","2011-05-10 00:00:00","ISSUED","ANGELICA YEPEZ","(5/10/2011 3:49:41 PM AY) Action Created","","11425","AY:1105100349406210","2011-05-10 00:00:00","0","000000000157F838","22542378","",""
"3323","2012-05-30 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(5/30/2012 7:23:59 AM AY) Action Created(5/30/2012 7:23:59 AM AY) E-mailed business license renewal to Stefan Seagar as they have submitted two building permit applications.","","3323","AY:1205300724007563","2012-05-30 00:00:00","0","0000000006DAC054","110138337","",""
"10168","2014-01-07 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(1/7/2014 3:19 PM AY) Cleveland Bellard was in to request a change of parcel for his business license; approval granted by Eric Parfrey (Planning).  Printed new license for customer.","","10168","AY:1401070319142607","2014-01-07 00:00:00","0","00000000101938F8","270088432","","0"
"11686","2014-02-06 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(2/6/2014 11:22 AM AY) Mr. Rolston submitted the renewal form with changes; gave Krista and emailed Eric the license and informed that the license was not issued.  I collected the license fees for the renewal.","","11686","AY:1402061122044378","2014-02-06 00:00:00","0","0000000056CE999F","280362136","","0"
"3933","2014-05-07 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(5/7/2014 2:40 PM AY) Received license renewal request letter and mailed it to jkaan@tyco.com.","","3933","AY:1405070240070208","2014-05-07 00:00:00","0","0000000013107DC1","319830135","","0"
"11927","2014-06-06 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(6/6/2014 8:38 AM AY) Spoke to Renee Clark and she will be mailing a check for this license, as she had previously emailed in her application.","","11927","AY:1406060838226291","2014-06-06 00:00:00","0","0000000013F0F940","334557173","","0"
"12037","2015-01-20 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(1/20/2015 2:01:42 PM AY) Action Created(1/20/2015 2:01 PM AY) Returning check #8186 in the amount of $138.00, as this is an invalid amount and the fee is $138.80 for a new license.  Spoke to Jamie Bourdeau and she will forward new check and also proof of BSIS (Bureau of Security and Investigative Services.","","12037","AY:1501200201411954","2015-01-20 00:00:00","0","0000000024EE58FA","619590301","","0"
"12037","2015-01-28 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(1/28/2015 10:50:53 AM AY) Action Created(1/28/2015 10:50 AM AY) Received payment in correct amount and the BSIS proof - see attached certificate.","","12037","AY:1501281050538863","2015-01-28 00:00:00","0","00000000254EA0FF","625909965","","0"
"10081","2016-06-28 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(6/28/2016 9:05:28 AM AY) Action Created(6/28/2016 9:05 AM AY) Received a letter changing the name of the business from Vicky Harris, Staff Accountant - See attached.","","10081","AY:1606280905283720","2016-06-28 00:00:00","0","0000000040BE407A","1086210156","","0"
"12191","2016-12-20 00:00:00","FISCAL COMMENTS","ANGELICA YEPEZ","(12/20/2016 2:18:32 PM AY) Action Created(12/20/2016 2:18 PM AY) Unpaid fees ($69.90); receipt #79518, check was written for the wrong amount.","","12191","AY:1612200218323056","2016-12-20 00:00:00","0","00000000491DFF78","1226702694","","0"
"12489","2017-04-28 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(4/28/2017 2:36:22 PM AY) Action Created(4/28/2017 2:36 PM AY) See notes on BP2017-0283 for notes regarding payment of the business license.(4/28/2017 2:40 PM AY)Changed status to cancelled due to non-sufficient funds. Customer informed Johnny that they will send in payment next week.","","12489","AY:1704280236222159","2017-04-28 00:00:00","0","000000004F631B51","1331875044","","0"
"12628","2017-11-30 00:00:00","EMAIL CONTACT","ANGELICA YEPEZ","(11/30/2017 11:46:39 AM AY) Action Created(11/30/2017 11:46 AM AY) Emailed business license and receipt to business license applicant.","","12628","AY:1711301146391986","2017-11-30 00:00:00","0","000000005ABB17A8","1522210714","","0"
"11767","2018-01-16 00:00:00","FISCAL COMMENTS","ANGELICA YEPEZ","(1/16/2018 8:35:58 AM AY) Action Created(1/16/2018 8:35 AM AY) Janeen requested that I Un-pay receipt #82470 due to incorrect amount on check (#176738); it was written for 72.92 instead of 72.90.","","11767","AY:1801160835585914","2018-01-16 00:00:00","0","000000005C9702CD","1553400439","","0"
"12833","2019-02-05 00:00:00","FISCAL COMMENTS","ANGELICA YEPEZ","(2/5/2019 10:05:52 AM AY) Action Created(2/5/2019 10:05 AM AY) Unpaid receipt #85891, due to wrong check # (4) instead of check #4396 applied to payment. Payment amount was correct, so it will be paid again with same check.","","12833","AY:1902051005513711","2019-02-05 00:00:00","0","0000000072EDBB49","1928182147","","0"
"12838","2019-02-14 00:00:00","FISCAL COMMENTS","ANGELICA YEPEZ","(2/14/2019 10:14:06 AM AY) Action Created(2/14/2019 10:14 AM AY) Customer was going to make payment but realized that check was written to other jurisdiction; unable to collect payment.  Tried to pay with credit card but it was declined. BL appl. bundled with permit (BP2019-0134) which he tried to obtain OTC...see notes in Chronology for BP.","","12838","AY:1902141014064308","2019-02-14 00:00:00","0","000000007378E632","1937303078","","0"
"12370","2020-01-27 00:00:00","INTERNAL COMMENTS","ANGELICA YEPEZ","(1/27/2020 1:54:37 PM AY) Action Created(1/27/2020 1:54 PM AY) Business is not subject to state enrollment for storm water discharge.","","12370","AY:2001270154360987","2020-01-27 00:00:00","0","0000000084B1404C","2226208824","","0"
"11671","2020-01-27 00:00:00","INTERNAL COMMENTS","ANGELICA YEPEZ","(1/27/2020 1:55:11 PM AY) Action Created(1/27/2020 1:55 PM AY) Business is not subject to state enrollment for storm water discharge.","","11671","AY:2001270155111028","","0","0000000084B141F8","2226209270","","0"
"3706","2020-01-24 00:00:00","INTERNAL COMMENTS","ANGELICA YEPEZ","(1/27/2020 1:56:55 PM AY) Action Created(1/27/2020 1:56 PM AY) Business is not subject to state enrollment for storm water discharge.","","3706","AY:2001270156541086","2020-01-24 00:00:00","0","0000000084B1451A","2226210072","","0"
"10945","2020-01-27 00:00:00","INTERNAL COMMENTS","ANGELICA YEPEZ","(1/27/2020 3:39:59 PM AY) Action Created(1/27/2020 3:39 PM AY) 112910 sic# oreviuosly in trakitBusiness is not subject to state enrollment for storm water discharge.(1/27/2020 3:43 PM AY)Owner changed physical address to 17222 CR 97 of business.  Informed Evelyn of the change and okay to process renewal payment.  She will check if new reviews are required for new address.","","10945","AY:2001270339581362","2020-01-27 00:00:00","0","00000000864E802D","2226415128","","0"
"12370","2020-01-27 00:00:00","INTERNAL COMMENTS","ANGELICA YEPEZ","(1/27/2020 3:54:51 PM AY) Action Created(1/27/2020 3:54 PM AY) Business is not subject to state enrollment for storm water discharge.","","12370","AY:2001270354501388","2020-01-27 00:00:00","0","0000000084B48E42","2226425309","","0"
"12485","2020-01-30 00:00:00","INTERNAL COMMENTS","ANGELICA YEPEZ","(1/30/2020 9:41:19 AM AY) Action Created(1/30/2020 9:41 AM AY) Business is not subject to state enrollment for storm water discharge.","","12485","AY:2001300941194599","2020-01-30 00:00:00","0","0000000084D06FD8","2228252448","","0"
"13040","2020-02-10 00:00:00","INTERNAL COMMENTS","ANGELICA YEPEZ","(2/10/2020 3:04:47 PM AY) Action Created(2/10/2020 3:04 PM AY) Business is not subject to state enrollment for storm water discharge.","","13040","AY:2002100304478237","2020-02-10 00:00:00","0","00000000854AC9AD","2236271009","","0"
"12806","2020-02-21 00:00:00","FISCAL COMMENTS","ANGELICA YEPEZ","(2/21/2020 10:14:49 AM AY) Action Created(2/21/2020 10:14 AM AY) Ofelia asked for assistance with this license, as Credit Card payment was settled but TRAKiT (this license #12806) didn't show payment.  Not sure how payment was done through converge and not TRAKiT, but since payment was received, we applied payment in TRAKiT in order to balance payments with TRAKiT report.  Passed this info on to Evelyn and she indicated that she would take care of contacting the applicant for the SIC # (renewal licnese form) and issue the license.","","12806","AY:2002211014480687","2020-02-21 00:00:00","0","0000000085C088D2","2243933726","","0"
"12039","2020-02-24 00:00:00","INTERNAL COMMENTS","ANGELICA YEPEZ","(2/24/2020 10:24:53 AM AY) Action Created(2/24/2020 10:24 AM AY) Business is not subject to state enrollment for storm water discharge.","","12039","AY:2002241024521965","2020-02-24 00:00:00","0","0000000085CDF913","2244868290","","0"
"12039","2020-02-24 00:00:00","MISC/OTHER","ANGELICA YEPEZ","(2/24/2020 10:38:07 AM AY) Action Created(2/24/2020 10:38 AM AY) Spoke to Roger at phone number listed on license and informed him that we were able to determine the SIC code (0752); and that we will be mailing out license.  If they feel the SIC code is different, they may contact us to update it.","","12039","AY:2002241038061990","2020-02-24 00:00:00","0","0000000085CE083C","2244872222","","0"
"12838","2021-07-15 00:00:00","EMAIL CONTACT","ANGELICA YEPEZ","(7/15/2021 12:40:20 PM AY) Action Created(7/15/2021 12:40 PM AY) Contacted contractor rep: Jeff and notified him over the phone and via email that check was not written correctly and to either mail in a new check or pay online.","","12838","AY:2107151240208176","","0","000000009A0A6447","2584372293","","0"
"13374","2022-01-21 00:00:00","FISCAL COMMENTS","ANGELICA YEPEZ","(1/21/2022 9:08:41 AM AY) Action Created(1/21/2022 9:08 AM AY) Unpaid transaction (receipt # 92357)  of this BL 13374 / permit BP2022-0056, as the amount collected on Converge (credit card) was slightly different.  Amount due was $962.16 for Trakit but amount collected on credit card was $926.16.","","13374","AY:2201210908405284","","0","00000000A3A28A1C","2745338394","","0"
"1102","2013-01-11 00:00:00","FISCAL COMMENTS","CATHERINE FRANK","(1/11/2013 5:04:21 PM CF) Action Created(1/11/2013 5:04:21 PM CF) RECEIPT 68568 VOID BECAUSE WRONG CK#(1/11/2013 5:04 PM CF)NEW RECEIPT #68577","","1102","CF:1301110504200335","","0","0000000009D34E20","164843032","",""
"11332","2014-02-14 00:00:00","FISCAL COMMENTS","CATHERINE FRANK","(2/14/2014 8:09 AM CF) Ck#1438 $69.90 Receipt 71542 void-check not signed;  called customer","","11332","CF:1402140809309765","","0","0000000010E02A16","283126290","","0"
"10011","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10011","CRW3:01117152604000001","2020-11-17 15:26:04.247000000","0","000000008FE7601E","2414305310","","0"
"10013","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10013","CRW3:01117152604000002","2020-11-17 15:26:04.247000000","0","000000008FE7601F","2414305310","","0"
"10018","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10018","CRW3:01117152604000003","2020-11-17 15:26:04.247000000","0","000000008FE76020","2414305310","","0"
"10024","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10024","CRW3:01117152604000004","2020-11-17 15:26:04.247000000","0","000000008FE76021","2414305310","","0"
"10046","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10046","CRW3:01117152604000005","2020-11-17 15:26:04.247000000","0","000000008FE76022","2414305310","","0"
"10048","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10048","CRW3:01117152604000006","2020-11-17 15:26:04.247000000","0","000000008FE76023","2414305310","","0"
"10053","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10053","CRW3:01117152604000007","2020-11-17 15:26:04.247000000","0","000000008FE76024","2414305310","","0"
"10081","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10081","CRW3:01117152604000011","2020-11-17 15:26:04.247000000","0","000000008FE76028","2414305310","","0"
"10091","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10091","CRW3:01117152604000012","2020-11-17 15:26:04.247000000","0","000000008FE76029","2414305310","","0"
"10096","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10096","CRW3:01117152604000013","2020-11-17 15:26:04.247000000","0","000000008FE7602A","2414305310","","0"
"10099","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10099","CRW3:01117152604000015","2020-11-17 15:26:04.247000000","0","000000008FE7602C","2414305310","","0"
"10121","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10121","CRW3:01117152604000017","2020-11-17 15:26:04.247000000","0","000000008FE7602E","2414305310","","0"
"1015","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","1015","CRW3:01117152604000018","2020-11-17 15:26:04.247000000","0","000000008FE7602F","2414305310","","0"
"10163","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10163","CRW3:01117152604000019","2020-11-17 15:26:04.247000000","0","000000008FE76030","2414305310","","0"
"10168","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10168","CRW3:01117152604000020","2020-11-17 15:26:04.247000000","0","000000008FE76031","2414305310","","0"
"10177","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10177","CRW3:01117152604000022","2020-11-17 15:26:04.247000000","0","000000008FE76033","2414305310","","0"
"10185","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10185","CRW3:01117152604000023","2020-11-17 15:26:04.247000000","0","000000008FE76034","2414305310","","0"
"10206","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10206","CRW3:01117152604000024","2020-11-17 15:26:04.247000000","0","000000008FE76035","2414305310","","0"
"10226","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10226","CRW3:01117152604000025","2020-11-17 15:26:04.247000000","0","000000008FE76036","2414305310","","0"
"10257","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10257","CRW3:01117152604000026","2020-11-17 15:26:04.247000000","0","000000008FE76037","2414305310","","0"
"1026","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","1026","CRW3:01117152604000027","2020-11-17 15:26:04.247000000","0","000000008FE76038","2414305310","","0"
"1027","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","1027","CRW3:01117152604000028","2020-11-17 15:26:04.247000000","0","000000008FE76039","2414305310","","0"
"10273","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10273","CRW3:01117152604000029","2020-11-17 15:26:04.247000000","0","000000008FE7603A","2414305310","","0"
"10283","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10283","CRW3:01117152604000030","2020-11-17 15:26:04.247000000","0","000000008FE7603B","2414305310","","0"
"10328","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10328","CRW3:01117152604000032","2020-11-17 15:26:04.247000000","0","000000008FE7603D","2414305310","","0"
"10337","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10337","CRW3:01117152604000033","2020-11-17 15:26:04.247000000","0","000000008FE7603E","2414305310","","0"
"10339","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10339","CRW3:01117152604000034","2020-11-17 15:26:04.247000000","0","000000008FE7603F","2414305310","","0"
"10374","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10374","CRW3:01117152604000037","2020-11-17 15:26:04.247000000","0","000000008FE76042","2414305310","","0"
"10376","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10376","CRW3:01117152604000038","2020-11-17 15:26:04.247000000","0","000000008FE76043","2414305310","","0"
"10382","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10382","CRW3:01117152604000039","2020-11-17 15:26:04.247000000","0","000000008FE76044","2414305310","","0"
"10388","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10388","CRW3:01117152604000040","2020-11-17 15:26:04.247000000","0","000000008FE76045","2414305310","","0"
"10389","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10389","CRW3:01117152604000041","2020-11-17 15:26:04.247000000","0","000000008FE76046","2414305310","","0"
"10394","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10394","CRW3:01117152604000043","2020-11-17 15:26:04.247000000","0","000000008FE76048","2414305310","","0"
"10404","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10404","CRW3:01117152604000044","2020-11-17 15:26:04.247000000","0","000000008FE76049","2414305310","","0"
"10430","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10430","CRW3:01117152604000045","2020-11-17 15:26:04.247000000","0","000000008FE7604A","2414305310","","0"
"10433","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10433","CRW3:01117152604000046","2020-11-17 15:26:04.247000000","0","000000008FE7604B","2414305310","","0"
"10440","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10440","CRW3:01117152604000048","2020-11-17 15:26:04.247000000","0","000000008FE7604D","2414305310","","0"
"10447","2020-11-17 15:26:04.247000000","1ST NOTIFICATION PRINTED","EVELYN T ARIAS","1ST RENEWAL FORM NOTIFICATION PRINTED","","10447","CRW3:01117152604000049","2020-11-17 15:26:04.247000000","0","000000008FE7604E","2414305310","","0"
